"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.25,3.5875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.3,4.0375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.35,4.4875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.4,4.9125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.45,5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.5,5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.55,5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.6,5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.65,5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.7,5.0375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.75,5.4125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.8,5.8625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.85,6.9375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.9,8.2875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.95,9.425
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.975,10.325
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","quantile",0.99,10.8425
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","04","point",NA,5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.01,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.025,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.05,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.1,3.2375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.15,3.6875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.2,4.1375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.25,4.5875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.3,4.9625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.35,5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.4,5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.45,5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.5,5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.55,5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.6,5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.65,5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.7,5.0375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.75,5.4125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.8,5.8625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.85,6
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.9,6
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.95,6.2125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.975,6.6625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","quantile",0.99,6.92125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","04","point",NA,4
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.01,1.07875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.025,1.3375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.05,1.7875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.1,2
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.15,2
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.2,2.1375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.25,2.5875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.3,2.9625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.35,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.4,3.025
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.45,3.33125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.5,3.5
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.55,3.66875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.6,3.975
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.65,4
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.7,4.0375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.75,4.4125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.8,4.8625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.85,5.3125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.9,5.7625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.95,7.7
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.975,11.3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","quantile",0.99,13.37
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","04","point",NA,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.01,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.025,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.05,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.1,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.15,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.2,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.25,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.3,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.35,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.4,3.025
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.45,3.33125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.5,3.5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.55,3.66875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.6,3.975
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.65,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.7,4.0375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.75,4.4125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.8,4.8625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.85,5.3125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.9,5.7625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.95,6.2125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.975,6.6625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","quantile",0.99,6.92125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","05","point",NA,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.01,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.025,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.05,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.1,1.2375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.15,1.6875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.2,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.25,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.3,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.35,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.4,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.45,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.5,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.55,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.6,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.65,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.7,2.075
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.75,2.825
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.8,3.725
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.85,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.9,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.95,4.425
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.975,5.325
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","quantile",0.99,5.8425
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","05","point",NA,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.01,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.025,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.05,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.1,2.2375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.15,2.6875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.2,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.25,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.3,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.35,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.4,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.45,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.5,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.55,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.6,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.65,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.7,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.75,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.8,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.85,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.9,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.95,4.0625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.975,6.3125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","quantile",0.99,7.60625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","05","point",NA,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.1,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.15,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.2,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.25,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.3,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.35,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.4,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.45,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.5,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.55,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.6,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.65,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.7,0.0375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.75,0.4125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.8,0.8625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.85,1.3125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.9,1.7625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.95,2.2125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.975,2.6625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","quantile",0.99,2.92125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","05","point",NA,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.01,5.23625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.025,6.0125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.05,7.3625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.1,8
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.15,8
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.2,8
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.25,8
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.3,8.15
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.35,8.975
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.4,9.825
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.45,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.5,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.55,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.6,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.65,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.7,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.75,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.8,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.85,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.9,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.95,10.6375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.975,11.9875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","quantile",0.99,12.76375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","06","point",NA,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.01,8.07875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.025,8.3375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.05,8.7875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.1,9.2375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.15,9.6875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.2,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.25,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.3,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.35,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.4,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.45,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.5,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.55,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.6,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.65,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.7,10.0375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.75,10.4125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.8,10.8625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.85,11.3125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.9,11.7625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.95,12.425
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.975,13.325
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","quantile",0.99,13.8425
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","06","point",NA,10
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.01,3.23625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.025,4.0125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.05,5.3625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.1,6
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.15,6
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.2,6
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.25,6
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.3,6.075
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.35,6.4875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.4,6.9125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.45,7
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.5,7
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.55,7
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.6,7
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.65,7
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.7,7.0375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.75,7.4125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.8,7.8625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.85,8.3125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.9,8.7625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.95,9.85
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.975,11.65
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","quantile",0.99,12.685
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","06","point",NA,7
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.01,4
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.025,4
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.05,4
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.1,4
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.15,4
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.2,4.1375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.25,4.5875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.3,4.9625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.35,5
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.4,5.025
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.45,5.33125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.5,5.5
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.55,5.66875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.6,6.15
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.65,7.025
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.7,7.85
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.75,8
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.8,8
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.85,8.9375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.9,10.2875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.95,12.9125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.975,16.9625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","quantile",0.99,19.29125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","06","point",NA,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.01,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.025,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.05,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.1,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.15,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.2,0.1375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.25,0.5875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.3,0.9625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","08","quantile",0.35,1
